name,category,bucket,source_uid,geom_verdict,suggested_scale,prep_ok,fem_gate_pass,fem_tets,collection_status,success_rate,ever_success_rate,sub_yield_frac,episodes_saved,stage,note,timestamp
broccoli,broccoli,unknown,8771813e441a4f34bfc80db529d943f5,accept,0.3177,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:17:49
basketball_backboard2,basketball_backboard,unknown,2f3803f9694b4db88a41d75e37daf75b,accept,9.417,True,True,2742,crashed,,,,,collect,"rc=1, see basketball_backboard2_pilot_collect.log",2026-09-08 21:18:11
beer_can,beer_can,kitchen_containers,204f6d75b01f48a7810e00f58cdbfc53,accept,0.0001,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:18:14
binoculars,binoculars,unknown,6614ffc5235941b9b274af113b0511b2,accept,0.0174,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:18:18
bob,bob,unknown,2f20d23e80ed432cb5866cab6f0f1461,accept,0.0003,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:18:21
bottle_cap,bottle_cap,flat_thin,f0edda0b93e146fd83c7318d7f1bc695,accept,0.1121,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:18:22
briefcase,briefcase,unknown,10f03147643849b99acc31551af6c09d,accept,0.2185,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:18:23
burrito,burrito,unknown,41196597e7d14b5f8210e075873f3529,accept,0.0047,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:18:26
candle,candle,elongated_rope_stick,a21e28fa4fd84438a542539d61be5bc7,accept,0.0042,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:18:28
cardigan,cardigan,unknown,c9cb359c89aa4ede842e1250d3e04b75,accept,0.0006,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:18:29
casserole,casserole,unknown,3ff006d296224ad1b8a85ea3bcfc0870,accept,1.1132,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:18:34
alcohol,alcohol,unknown,2884e7f790a64d39b3a9f680d8bfb16d,accept,0.0039,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:18:37
armor,armor,unknown,a739fbc9d88c4daf9f730dd9f6778c68,accept,0.0001,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:18:39
award,award,unknown,2a115610451c4bd58a7f79d11a7bab61,accept,1.9105,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:18:41
chessboard,chessboard,unknown,4252a510f3c8476ab98fe9f99100696e,accept,0.0619,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:18:45
balloon,balloon,unknown,120fd69494994dcaa23c95e499ebd6e5,accept,0.0,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:18:52
choker,choker,unknown,18f84f3e9ad94bb69f570a437a719aa1,accept,0.1345,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:18:54
barbell,barbell,unknown,82c0b6ada2924702a561101339ea3250,accept,0.0,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:18:55
basketball,basketball,unknown,a5f7a7d4a7984df9a1b88e3e4edbb985,accept,0.3471,True,False,5069,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-08 21:18:57
beeper,beeper,unknown,28e1b9e9950446f9abaea86f1975be3d,accept,0.0003,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:18:58
binder,binder,unknown,20f603f201c14f3b8a4f5ce150693c2a,accept,0.0356,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:19:12
blueberry,blueberry,unknown,fd6eb6cff0a44166a4d57a7287182a41,accept,0.0002,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:19:16
bottle,bottle,unknown,b1227d257aef4baf9be6ca72754ab32c,accept,0.0007,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:19:24
brassiere,brassiere,unknown,1b98b99b6c374df6beeebd9dc3332abb,accept,0.0,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:19:25
bullhorn,bullhorn,unknown,3e8c37f3d701413897c6333446a76a6b,accept,0.0051,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:19:38
camera,camera,unknown,2892cc4cab4748cd865b7b7cf3805308,accept,0.0049,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:19:43
card,card,unknown,44f633120a434b71931dacf9c8235184,accept,0.1678,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:19:51
cash_register,cash_register,unknown,870f6ebb115a440da5b8fed8072d7d9e,accept,0.0153,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:19:54
cherry,cherry,unknown,adbaadd6d5a14b1ca3960dc312191d04,accept,0.0005,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:19:56
chocolate_mousse,chocolate_mousse,unknown,595ed4212cee46b494cb681cb5bd64fd,accept,0.1619,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:19:57
cleat,cleat_(for_securing_rope),unknown,62c27454917d40db8cd6e28f12ff4fc5,accept,0.0372,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:20:00
clutch_bag,clutch_bag,unknown,d5cb92f6e9b44a7d8f1818f701c31d7d,accept,0.1311,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:20:01
coffeepot,coffeepot,thin_shell_hollow,04206b246cf7419392e40881212a8010,accept,0.4331,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:20:05
compass,compass,small_tools_office,a1d1c782e1c14d29824a8f2983198e9c,accept,0.055,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:20:09
beachball2,beachball,unknown,cea266722325474984c2205a88c6fd52,accept,0.0205,True,True,2908,crashed,,,,,collect,"rc=-6, see beachball2_pilot_collect.log",2026-09-08 21:27:48
bell_pepper,bell_pepper,unknown,0c900780e2b8407e8eb1e13a7ce02bbd,accept,0.021,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:27:51
birthday_card,birthday_card,unknown,68ba07440e744d5697050446162bc661,accept,0.1579,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:28:00
business_card2,business_card,unknown,d975ecff85c54f6cb6c6a01787bed3a8,accept,0.0462,True,True,2891,crashed,,,,,collect,"rc=-6, see business_card2_pilot_collect.log",2026-09-08 21:28:04
bolt,bolt,unknown,48b7012e722449fe9320471dbba6f32a,accept,0.3802,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:28:04
candle_holder,candle_holder,unknown,5da936d387944bb89d4d1a76950abd41,accept,0.026,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:28:06
carrot,carrot,elongated_rope_stick,50412b64aa20474b87e2ed690464cfea,accept,0.0004,True,False,5300,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-08 21:28:07
cast,cast,unknown,20a235aa7a804d3694b8953839db579f,accept,0.0075,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:28:09
chocolate_bar,chocolate_bar,unknown,b90e23fcbb9e4f7c99564072c0a5612f,accept,0.0114,True,False,17019,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-08 21:28:27
cigarette_case,cigarette_case,unknown,659afc7b5cd84c91beaf3911888acb30,accept,1.1587,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:28:28
clippers,clippers_(for_plants),unknown,f85c796cdefc4b75b9d5892055650332,accept,0.1171,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:28:30
cock,cock,unknown,abe09cf8812a414b8a790a5e97920196,accept,0.0018,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:28:31
coin,coin,flat_thin,5c7fa159c094419f9e11178456a2ba79,accept,0.0045,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:28:33
condiment,condiment,unknown,bb7f9ec1585844a1a19c89e4e6c127eb,accept,1.5359,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:28:34
cornet,cornet,unknown,1b2eed690ce84d26b868ca8e22acf267,accept,0.0012,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:28:35
cracker,cracker,unknown,77e34b5b67b64963a67f0d8d5e4eacae,accept,0.0151,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:28:55
cooler,cooler_(for_food),unknown,4cd15dfdd2b64b5695e940f4f4609087,accept,0.0004,True,True,2855,crashed,,,,,collect,"rc=-6, see cooler_pilot_collect.log",2026-09-08 21:28:59
coverall,coverall,unknown,84f0eabb482d46e1b39a3d559130a664,accept,0.0312,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:29:08
crescent_roll,crescent_roll,unknown,51600a9a53284b18a9b1623ca54d9a49,accept,0.0696,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:29:09
crouton,crouton,unknown,76d436d6fafb4bc3b5da646bd1f6c41a,accept,0.0035,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:29:09
cup,cup,thin_shell_hollow,4f3edd9bf5fb4b6ab11433cbd9e19c74,accept,0.0087,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:29:10
clementine3,clementine,compact_blobby,1298dfc93c3a43f6bdfc3ed9baabbede,accept,0.0029,True,True,3069,accepted,1.0,1.0,1.0,20,done,,2026-09-08 21:31:51
coaster,coaster,flat_thin,77a3a5bb2b5b497e9a1b97bf65efdd7d,accept,0.0057,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:31:56
coil,coil,unknown,33d70246aca544cf9ddae738254bc1ef,accept,0.0223,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:32:10
computer_keyboard,computer_keyboard,unknown,a25c537932e84ef693de2cdbfc9dd22d,accept,0.3571,True,False,137967,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-08 21:35:24
cornbread,cornbread,unknown,0f2ad11b9ad8445e87b7c6ee8ef61e14,accept,0.4158,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:35:25
crabmeat,crabmeat,unknown,fc28c7110c15496dbe05d9cff4ba6a21,accept,0.0162,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:35:26
crossbar,crossbar,unknown,0018d378a2cd4ad58fa8fcae42e8af9e,accept,0.0014,True,False,3707,,,,,,fem_gate,direct_tet/ratio/tetcount gate failed,2026-09-08 21:35:29
cupcake,cupcake,unknown,a00977e464e34094b8a55aaacb17bcfa,accept,0.0893,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:35:33
dartboard,dartboard,unknown,fb08eb8a6b944b18aa54cfc7431d8809,accept,0.1014,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:35:33
bowl2,bowl,thin_shell_hollow,15b103f822ef4d92a386e95746a9aebe,accept,0.0117,True,True,3861,crashed,,,,,collect,"rc=-6, see bowl2_pilot_collect.log",2026-09-08 21:35:42
bubble_gum,bubble_gum,unknown,684d6463e09e43ea9049e63b628b1721,accept,0.0015,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:35:46
calendar,calendar,unknown,25216c46c7974b37807d81043b5067db,accept,0.0066,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:35:47
cantaloup,cantaloup,unknown,4e0cd828f3b94c21b61a7de473533315,accept,0.0122,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:35:48
cart,cart,unknown,8f340bb7c39b42fab68c628d9752f259,accept,0.0201,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:35:49
die,die,flat_thin,6c85f8e8ef7b4f9bbdada909dbf7a32c,accept,0.002,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:35:53
doorknob,doorknob,compact_blobby,6b65ee4b71a848cbab23f2026ad23bfd,accept,0.001,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:35:55
drone,drone,unknown,4f95cb46814f43859b80172c9f712cd7,accept,0.0037,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:35:58
dustpan,dustpan,unknown,c192ebcddbee49668d891b8e14c5f18e,accept,0.0359,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:36:00
eggplant,eggplant,unknown,6138ac03aaee4755a23e9271d23a776a,accept,0.0148,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:36:01
fig,fig_(fruit),compact_blobby,72a394cdac1545e29100509a83a3e0c8,accept,1.0516,False,,,,,,,,mesh_prep,repair failed: mesh still not watertight after voxel-remesh fallback (FAILS LOUDLY per the 2026-09-07 DEVLOG lesson -- do not silently ship this),2026-09-08 21:36:02
